dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,seed,histology,n_test,cindex,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneychromophobe,19,0.7464788732394366,1.0,126.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneyclearcellrenalcarcinoma,156,0.6829425682942568,1.0,126.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,1.0,126.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,124,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneychromophobe,19,0.7183098591549296,2.0,124.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,124,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneyclearcellrenalcarcinoma,156,0.6840180684018068,2.0,124.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,124,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,2.0,124.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100123,125,100123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed125_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100123,kidneychromophobe,19,0.7323943661971831,0.0,125.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100123,125,100123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed125_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100123,kidneyclearcellrenalcarcinoma,156,0.6769197676919768,0.0,125.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100123,125,100123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed125_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100123,kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,0.0,125.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneychromophobe,19,0.6901408450704225,1.0,126.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneyclearcellrenalcarcinoma,156,0.6601419660141966,1.0,126.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,1.0,126.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,127,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed127_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneychromophobe,19,0.704225352112676,2.0,127.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,127,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed127_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneyclearcellrenalcarcinoma,156,0.700580770058077,2.0,127.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,127,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed127_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneypapillaryrenalcellcarcinoma,84,0.8294930875576036,2.0,127.0,goal1_nosmooth_lspin_lamx1p0,228.63089294433595,228.63089294433595,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100123,127,100123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed127_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100123,kidneychromophobe,19,0.6901408450704225,0.0,127.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100123,127,100123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed127_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100123,kidneyclearcellrenalcarcinoma,156,0.6831576683157669,0.0,127.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100123,127,100123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed127_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100123,kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,0.0,127.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneychromophobe,19,0.6901408450704225,1.0,126.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneyclearcellrenalcarcinoma,156,0.6835878683587868,1.0,126.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101124,126,101124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101124,kidneypapillaryrenalcellcarcinoma,84,0.7403993855606759,1.0,126.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,125,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneychromophobe,19,0.704225352112676,2.0,125.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,125,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneyclearcellrenalcarcinoma,156,0.6956334695633469,2.0,125.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102125,125,102125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p0__seed125_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102125,kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,2.0,125.0,goal1_smooth_concrete_lamx1p0,186.5861022949219,985.94208984375,799.3559875488281,screen,goal1_matched_summary.csv
