dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,test_cindex,best_val_cindex,best_epoch,mean_Ksoft,mean_Khard,affinity_artifact,init_artifact,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count,status,error,elapsed_sec,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_concrete_lamx1p5,Concrete smooth x1.5,Concrete,gated,mlp,concrete,0.15,0.003,0.025,goal1_smooth_sweep,exact,0.002,1.5,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7073495811119573,0.8706083976006855,11,111.82292175292967,103.3938217163086,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p5__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx1p5__seed126_init.pt,812.0,285.0,272.9481610871326,ok,,3.4367024898529053,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_smooth_concrete_lamx2p0,Concrete smooth x2,Concrete,gated,mlp,concrete,0.15,0.004,0.025,goal1_smooth_sweep,exact,0.002,2.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7297220106626047,0.768160741885626,9,114.89990234375,107.48262786865234,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx2p0__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx2p0__seed125_init.pt,877.0,263.0,275.3852655750804,ok,,2.553169250488281,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_smooth_concrete_lamx2p5,Concrete smooth x2.5,Concrete,gated,mlp,concrete,0.15,0.005,0.025,goal1_smooth_sweep,exact,0.002,2.5,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7205826351865956,0.7947019867549668,12,58.59355163574219,53.3436279296875,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx2p5__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx2p5__seed124_init.pt,551.0,147.0,156.88987218413166,ok,,2.0545403957366943,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_smooth_concrete_lamx3p0,Concrete smooth x3,Concrete,gated,mlp,concrete,0.15,0.006,0.025,goal1_smooth_sweep,exact,0.002,3.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7358149276466108,0.7825464949928469,9,84.15647888183594,78.93822479248047,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx3p0__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx3p0__seed123_init.pt,753.0,227.0,228.8290806626582,ok,,3.1911098957061768,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_smooth_concrete_lamx3p0,Concrete smooth x3,Concrete,gated,mlp,concrete,0.15,0.006,0.025,goal1_smooth_sweep,exact,0.002,3.0,False,smooth,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7132520944402132,0.7558309037900874,11,89.60325622558594,85.35906982421875,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx3p0__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_concrete_lamx3p0__seed127_init.pt,789.0,197.0,214.04574764707667,ok,,4.238312721252441,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_lconcrete,L-Concrete smooth,L-Concrete,gated,linear,concrete,0.15,0.002,0.025,goal1_smooth_sweep,exact,0.002,1.0,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7246763137852247,0.8534704370179949,22,218.0613555908203,193.6911163330078,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete__seed126_init.pt,1020.0,535.0,493.6922836861551,ok,,3.5510048866271973,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_smooth_lconcrete_lamx0p75,L-Concrete smooth x0.75,L-Concrete,gated,linear,concrete,0.15,0.0015,0.025,goal1_smooth_sweep,exact,0.002,0.75,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7317212490479817,0.7465224111282844,15,379.2030029296875,347.53668212890625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed125_init.pt,1405.0,924.0,792.353423719381,ok,,2.825465202331543,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_smooth_lconcrete_lamx1p25,L-Concrete smooth x1.2,L-Concrete,gated,linear,concrete,0.15,0.0025,0.025,goal1_smooth_sweep,exact,0.002,1.25,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7358149276466108,0.7582781456953642,12,213.8954162597656,195.6100311279297,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p25__seed124_init.pt,911.0,509.0,466.4820991191147,ok,,2.083781719207764,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_smooth_lconcrete_lamx1p5,L-Concrete smooth x1.5,L-Concrete,gated,linear,concrete,0.15,0.003,0.025,goal1_smooth_sweep,exact,0.002,1.5,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7241051028179741,0.7775393419170243,14,167.4899444580078,150.70655822753906,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p5__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p5__seed123_init.pt,727.0,416.0,379.4938471404664,ok,,1.419992208480835,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_smooth_lconcrete_lamx1p5,L-Concrete smooth x1.5,L-Concrete,gated,linear,concrete,0.15,0.003,0.025,goal1_smooth_sweep,exact,0.002,1.5,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7111576542269612,0.7696793002915452,21,144.83895874023438,127.57142639160156,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p5__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx1p5__seed127_init.pt,767.0,350.0,326.9172522650096,ok,,3.379242420196533,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_lconcrete_lamx2p0,L-Concrete smooth x2,L-Concrete,gated,linear,concrete,0.15,0.004,0.025,goal1_smooth_sweep,exact,0.002,2.0,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7143945163747144,0.8543273350471294,24,95.6882095336914,85.2625503540039,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx2p0__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx2p0__seed126_init.pt,545.0,236.0,233.38295564964704,ok,,3.5285604000091557,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_smooth_lconcrete_lamx3p0,L-Concrete smooth x3,L-Concrete,gated,linear,concrete,0.15,0.006,0.025,goal1_smooth_sweep,exact,0.002,3.0,False,linear_gated,False,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7217250571210967,0.768160741885626,15,68.29574584960938,61.864864349365234,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx3p0__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lconcrete_lamx3p0__seed125_init.pt,482.0,185.0,181.4562941699862,ok,,1.4249839782714844,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_smooth_llspin,L-LSPIN smooth,L-LSPIN,gated,linear,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7247715156130998,0.765728476821192,8,1512.8118896484375,1513.065673828125,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin__seed124_init.pt,2850.0,2790.0,2488.1441374887177,ok,,1.222499132156372,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7424790555978675,0.7725321888412017,4,1896.1812744140625,1896.5328369140625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed123_init.pt,3846.0,3703.0,3179.67750812271,ok,,1.5324718952178955,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7273419649657273,0.7944606413994169,12,1841.193359375,1841.2548828125,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed127_init.pt,3363.0,3348.0,2930.3814467963407,ok,,2.179180383682251,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_llspin_lamx1p25,L-LSPIN smooth x1.2,L-LSPIN,gated,linear,lspin_tf,0.22,0.00875,0.1,goal1_smooth_sweep,exact,0.007,1.25,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7155369383092155,0.8560411311053985,32,1315.913330078125,1316.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx1p25__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx1p25__seed126_init.pt,2414.0,2376.0,2093.9164682097958,ok,,3.728549480438232,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,125,125,125,2,screen,True,,goal1,goal1_smooth_llspin_lamx1p5,L-LSPIN smooth x1.5,L-LSPIN,gated,linear,lspin_tf,0.22,0.0105,0.1,goal1_smooth_sweep,exact,0.007,1.5,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.713061690784463,0.7642967542503863,31,1022.6288452148438,1022.6602172851562,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx1p5__seed125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx1p5__seed125_init.pt,1832.0,1776.0,1627.605423485261,ok,,4.639075517654419,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,124,124,124,1,screen,True,,goal1,goal1_smooth_llspin_lamx2p0,L-LSPIN smooth x2,L-LSPIN,gated,linear,lspin_tf,0.22,0.014,0.1,goal1_smooth_sweep,exact,0.007,2.0,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7150609291698401,0.7789735099337748,39,553.1836547851562,553.1621704101562,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx2p0__seed124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx2p0__seed124_init.pt,975.0,922.0,849.4975631077504,ok,,2.6583921909332275,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,123,123,123,0,screen,True,,goal1,goal1_smooth_llspin_lamx3p0,L-LSPIN smooth x3,L-LSPIN,gated,linear,lspin_tf,0.22,0.021,0.1,goal1_smooth_sweep,exact,0.007,3.0,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7414318354912415,0.765379113018598,44,332.8684997558594,332.8764343261719,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx3p0__seed123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx3p0__seed123_init.pt,629.0,533.0,483.4909102912539,ok,,3.28138279914856,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,127,127,127,4,screen,True,,goal1,goal1_smooth_llspin_lamx3p0,L-LSPIN smooth x3,L-LSPIN,gated,linear,lspin_tf,0.22,0.021,0.1,goal1_smooth_sweep,exact,0.007,3.0,False,linear_gated,False,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7298172124904798,0.7959183673469388,47,432.8469848632813,432.8146667480469,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx3p0__seed127_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx3p0__seed127_init.pt,753.0,652.0,613.2499648029907,ok,,9.842726469039915,,,,,,,,
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,126,126,126,3,screen,True,,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,True,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.7058263518659559,0.8423307626392459,20,972.6697387695312,972.7181396484376,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed126_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed126_init.pt,1806.0,1770.0,1618.424120392786,ok,,3.9684534072875977,,,,,,,,
